full_text,label;;;;;;;;;;;;;
guyss urgenttt bgt mau nanya kalo penelitian skripsi misal ke pedagang dan sejenisnya tuh perlu ngasih imbalan kah?...atau kaya apa hrs beli dagangannya...tp klo ga cuma satu pedagang gmn ya.. ugm_fess,0;;;;;;;;;;;;;
Ugm_Fess ada yg mau daftar kkn di sini gak ya? Liat tiktok nya kek seru bgttttt. Yang katingnya pernah kkn di sini tanyain review nya dongg https://t.co/ACkKmlUpBF,0;;;;;;;;;;;;;
yujiem! klo non teknik parkir dmn ya? klo jalan dari situ ke kantin teknik kira jauh ga ya?,0;;;;;;;;;;;;;
yujiem guys inpo oprec anggota / pengusung kkn di pulau jawa sender ada skill ddd tapi ga pro banget tapi kalau nyari yang niat ga ghosting all out full effort sender maju paling depan ,1;;;;;;;;;;;;;
️ [OPEN RECRUITMENT TIM KKN-PPM UGM SEMBALUN BERALUN PERIODE II 2025] ️ Halo teman-teman yujiem! Tim Pengusung KKN Sembalun Beralun Periode II tahun 2025 yang berlokasi di Desa Sembalun dan Desa Sajang Kecamatan Sembalun Kabupaten Lombok Timur kembali memanggil https://t.co/s6MwaDB8Oo,0;;;;;;;;;;;;;
https://t.co/uZnA8oNBzL eh luv maap ga lengkap ini yg inisial F.B.P semangat yoi UASnya ,0;;;;;;;;;;;;;
gais info ada yg boleh dipinjem gak jas size xl-xxl. ada fee jg boleh kok. reply yaa trimakasihh yujiem,0;;;;;;;;;;;;;
fomo bgt temen pda punya ayang/crush/hts. penginnnn tp di lain sisi ga suka siapapun dan gada yg suka aku jg luv ,0;;;;;;;;;;;;;
yujiem ada yang dari Bali ga ya? mau nanya transportasi umum dari gilimanuk ke padangbai bisa pake apa ya?,0;;;;;;;;;;;;;
ugm_fess oper kosan cewe yang minat bisa rep ajaa https://t.co/vL5RgXdPFx,0;;;;;;;;;;;;;
Yujiem! Aku mau preloved beberapa bajuku (cowo) alasan djual krn mau ngurangin isi lemari sama jarang kepake lok agro jemput sendiri atau gosend Yang minat boleh komen aja ya ntar sender dm boleh nego ciki https://t.co/NIL7XdbYjy,0;;;;;;;;;;;;;
Ada yang mau gantiin voluntrip kita bisa ini ga tanggal 7 des di panti werdha mulya harga asli aja bisa nego juga tiba tiba ada acara soalnya ugm_fess https://t.co/T04ScoKryK,0;;;;;;;;;;;;;
Yujiem! Ayo guys yang mau KKN di Jepara sekalian healing ke pantai langsung gass daftar aja ga pake lama‍️‍️ https://t.co/WtJ2YjTtU4,0;;;;;;;;;;;;;
Guys yg cewe ada yg bisa usir laba-laba di kamar kos ngga? Kos sender di jakal km 6 5. Ada fee-nya kok yujiem!,0;;;;;;;;;;;;;
ugm_fess awalnya pura-pura naksir. lah kok lama-lama naksir beneran kira-kira ngehapus perasaannya gimana ya?,1;;;;;;;;;;;;;
dengan kebutuhan kalian. Partisipasi kalian sangat berharga bagi kami! Terima kasih ugm_fess,0;;;;;;;;;;;;;
Halo teman-teman mahasiswa Fakultas MIPA dan Biologi! Kami dari Kopma UGM ingin mengetahui kebutuhan dan harapan kalian terkait layanan fotocopy MIPA. Untuk itu kami mengadakan survei yang akan membantu kami dalam mengembangkan layanan ini agar lebih sesuai (cont) https://t.co/X7aR5wqQCU,0;;;;;;;;;;;;;
UGM_Fess kakak2 yg pernah kkn di aceh atau daerah indonesia barat boleh spill biaya dan cara hemat pas di sana dong? thank youu,0;;;;;;;;;;;;;
kulak preloved (dipakai 2x) suncreen tint amaterasun SPF35++++ shade medium 60k dijuwal karena salah shade cod ugm sekitarnya. yang minat reply &amp; open DM yak https://t.co/GD7S1PFc8A,0;;;;;;;;;;;;
yujiem guys rekom cafe yg kursinya ga bikin sakit pantat ada colokan &amp; buka sampe jam 12 malem dong thankss,0;;;;;;;;;;;;
kulak! mau preloved 3 buku yang aku beli tapi gapernah aku baca alias jadi pajangan rak doangg. Reply yeahh nanti aku dm cod sekitar ugm bisa ambil ditempat juga bisa (lbih murah ntar :p) https://t.co/NsjOn5xYYv,0;;;;;;;;;;;;;
Pamerin ytm recap kalian yang kece itu dong yujiem! Me: https://t.co/TPtPZWVUIV,0;;;;;;;;;;;;;
tiba tiba bm mendoan... temen temen ngapak pls infokan mendoan atau soto autentik banyumas deket yujiem ada gak ,0;;;;;;;;;;;;;
Guys adakah yang mau jastip gacoan buat besok jumat siang-sore? fee cm 5k freeong sekitar yujiem https://t.co/ZQKi8VUNAE,0;;;;;;;;;;;;;
kemungkinan langsung dicabut ga yaa ovt bgt soalnya lagi butuh dana untuk tugas akhir juga ugm_fess,0;;;;;;;;;;;;;
Mau tanyaa temen2 aku penerima KIP-K kalau misal semester 1 dulu aku udh pernah dapat pendampingan peer counselor krna IPK di bawah 2.75 nah skarang aku smt 7 takut bgt kalau amit amit IPS nya &lt;2.75 tp ipk masih di atas 3 itu kira kira kip-k aku ada (cont),0;;;;;;;;;;;;
Ugm_fess perlengkapan kost/kuliah murah aja prefer yg bisa ambil langsung atau bersedia ambil ke kost deket hotel tentrem yang mau rep aja nanti sender dm ^^ https://t.co/dL1m8a4EL8,0;;;;;;;;;;;;;
hai warga yujiem! minimal sekali seumur hidup cobain dimsum mentai dari @dapurisma.yk (ig) / @qshixun (x) full daging ayam + sausnya pakai tobiko isi 6 cuma 20k ajaa. free delivery https://t.co/e3Rzr7xbXp,0;;;;;;;;;;;;;
ugm_fess guysss ada kah yang punya adik atau kenalan umur 11-14 tahun dan ingin di tes intelegensi (AJT) secara gratis??? perkiraan di bulan desember ini. kalau ada boleh komen yaaa!!! https://t.co/Lj3da5070t,0;;;;;;;;;;;;;
yujiem OPER KOS‼️ take over ini untuk sisa sewa bulan Januari 2025 selanjutnya pembayaran langsung ke ibu kos alasan: akan pindah ke luar Jogja karena magang. Kost ini adalah kost putri bukan kost campur. https://t.co/hFdHsOEvfQ,0;;;;;;;;;;;;;
luv! buat kak martua mesin 22 kak semangat ujiannya kalo udah selesai boleh kali kita jalan :). -n arsi 23,0;;;;;;;;;;;;;
Yujiem ada yg mau ikutan beli skincare kr ga di jxb? Ak ada nacific toner ampoule cream 50k/pcs Sheet mask (isi 10) 55k Kalo beli di mall mahal guys ini murce karena mau ambil photocardnya aja rep aja kalo ada yg mau thank youu https://t.co/ewoSCMglzH,0;;;;;;;;;;;;;
self reward after UAS karena Kaphi lagi promo 10k all item yujiem https://t.co/gKsNDRibfC,0;;;;;;;;;;;;;
yujiem kalian yg udah selesai skripsian ada gk si yg disuruh masukin kendala penelitian di naskah? Kepo aja hehe,0;;;;;;;;;;;;;
teman² adakah info kost budget maksimal 500-600k? km luar gapapaa asal bersih dan rajin diangkut sampahnya sender udah nyari tapi kebanyakan yg harga segitu lingkungannya cukup kurang kebersihannya yujiem! https://t.co/HOvccPKwLt,1;;;;;;;;;;;;;
Halo guysss yujiem! Silakan yang mau berbagai buku bisa coba cek poster di atas yaa kalau mau tanya-tanya dulu bisa rep ajaah. Terima kasih guysss https://t.co/3x39hNgThR,0;;;;;;;;;;;;;
Guys ada yang tau kafe di sekitaran Jogja yang ada privat room nya ga?? Makasi banyak Yujiem,0;;;;;;;;;;;;;
Halo gais yg lg pengen sandwich sender open PO lagi nih tp cuma buat hari Jumat aja Btw ada varian baru loh: Chicken Patty Harganya berapa tuh bang? Tenang semuanya 10k saja gais Pengambilan di masjid Al-Iman Klebengan. Free delivery area UGM dgn min. pembelian 5 https://t.co/aztMahBVse,0;;;;;;;;;;;;;
Oper membership gym khusus cewek! Guys aku mau oper membership 1 bulan gym di daerah gejayan khusus cewek ugm_fess. Yang berminat boleh banget reply yahh,0;;;;;;;;;;;;;
info dong kalo ada yg mw naik gunung liburan ini nnti terutama yg tektok gn bismo yujiem,0;;;;;;;;;;;;;
ugm_fess Minta tolong bantu isi kuesioner skripsiku donggg terima kasihhhh ^^ https://t.co/iRIa1AMRDM,0;;;;;;;;;;;;;
ugm_fess [tmi warning] ada ga sih yang kalau udah lulus bakalan lanjutin bisnis atau kantor punya keluarga? sender pengennya lanjutin kantor keluarga dulu baru ambil S2 tapi disuruh sampai punya gelar M.*** dulu,0;;;;;;;;;;;;;
kulak! Sender mau preloved buku. Untuk yang mau tanya tanya dulu boleh reply aja nanti sender kirim detail bukunya. Bisa cod sekitar UGM atau ambil di kost sender ya Terima kasih! note - Yang warna tulisan biru hardcover - yang warna tulisan hitam softcover https://t.co/Oespc2qtRm,0;;;;;;;;;;;;;
Haloo aku mau preloved dan barang baru skincaree. Aku jual murah ajaa. Semuanya ori yaa. Yg minat rep aja nanti aku dm *jgn lupa buka dm nya yahh *bisa antar depan kos gratis selama masi sekitar an ugm https://t.co/oRcj8aEAgA,0;;;;;;;;;;;;;
ugm_fess infokan kkn jawa yang masih butuh anak perik,0;;;;;;;;;;;;;
Luv he's 10 tapi gapernah chat duluan?,0;;;;;;;;;;;;;
yakinin sender untuk berani KKN di papua dong! insecure kkn di papua gacor gacor parah yujiem,0;;;;;;;;;;;;;
Yang tau tolong rep iaa Thankss lups https://t.co/sCjUffxrZb,0;;;;;;;;;;;;;
Halo warga ugm_fess yang rencana kkn / pulkam dan gk lanjut kosan gw open penitipan barang. Rep aja ntar gw dm,0;;;;;;;;;;;;;
Guys cara ke psikolog GMC ugm_fess itu gimana ya? Apakah bisa langsung dateng atau perlu reservasi online? Kalo online kemarin aku lihat hari senin udah penuh dan harus nunggu hari senin lagi kalo mau book(?),1;;;;;;;;;;;;;
yujiem pernah pesen ojol langsung gak (misal ada ojol di depan fak langsung minta anterin) tapi pake tarif aplikasi. sender suka kasian ama abang ojol kalo pesen di app potongannya gde bgt yg didpet abangnya ,0;;;;;;;;;;;;;
gaiss plis infokan Canva Premium permanent dan trusted tapi masih ramah di kantong mahasiswa dong... sender dah beli kemarin tp tiba-tiba di kick dari grup edu :) yujiem,0;;;;;;;;;;;;;
Kulak! Preloved cepet yaa karena mau pindah dari Jogja. Boleh nego tipis https://t.co/ycOjUTLi9T,0;;;;;;;;;;;;;
kasih sender rekomendasi merk flashdisk yg awet dong yujiem thankyou,0;;;;;;;;;;;;;
Haloo warga yujiem ada yang mau gak nih? Gyoza mentai isi 4 cuma 16rb aja. Isi 7 25rb. Klo mau juga bisa tambah mozarella. Bisa antar ke sekitaran UGM ya. Yang mau rep nanti sender DM atau bisa langsung WA ke https://t.co/vYVdk4oDR0 https://t.co/WS9S4gT8Qj,0;;;;;;;;;;;;;
[CUCI SEPATU FREE ONGKIR UGM AREA] Jogja diliat-liat udah mulai musim hujan nih! Jangan biarin sepatu kesayanganmu kotor basah dan akhirnya bau apek atau berjamur habis kehujanan. Daripada cepet rusak mending langsung cuciin aja di Rock Wash Repeat! Kita sediain layanan free https://t.co/w7itliUk4T,0;;;;;;;;;;;;;
Kulak! Halo karena mau balik jadi aku mau preloved barang kosku. Semuanya good conditions yaa kalau mau nanya / nego bisa reply nanti aku dm Jangan lupa cek dm Btw bisa ambil sendiri (pandega marta) bisa cod juga (klebengan &amp; pogung) atau gosend juga bisaaa https://t.co/RGnHawjsRo,0;;;;;;;;;;;;
hai warga yujiem! aku mau share kulak lagi karena udah mepet mau keluar kossss harga bisa nego aja sampai jadi! ada rok lilit lemari dan face wash wardah juga yang belum masuk difoto. kalau mau tanya tanya boleh rep ajaa nanti aku dm ^^ lokasi di jakal bawah belakang cold n https://t.co/8PhLckbWkN,0;;;;;;;;;;;;;
Guys ada yang mau ikut kelas online Mandarin satu pertemuan 60 menit kalau mau paketan 225k/bulan 8 pertemuan daftar berdua jadi 400k. Kalau berminat boleh reply dan jangan lupa buka dm nya ya nanti aku DM makasih guys,0;;;;;;;;;;;;;
 Thick accent Medok banget yujiem,0;;;;;;;;;;;;;
Help sender lagi nyari kost putri budget max 750k iclude wifi isian ada jendela luar km dalem/luar oke aja deket ugm_fess kloo ada yg punyaa infonya tolong reply guys trimakasiii,1;;;;;;;;;;;;;
Halo teman yujiem! adakah disini yang sering menggunakan ojek online? kalau ada tolong isi kuisioner inii yaa (link drop di komen) untuk keperluan project UAS. terima kasih!! semoga nilai uas kalian A salam santun,0;;;;;;;;;;;;;
guys ada yg pernah coba trial linkedln premium? Kan kita harus masukin no kartu sm security code ya itu aman gak sih? ada yg pernah coba pake kartu debit guys? Aman gak ya? Thank you ugm_fess,0;;;;;;;;;;;;;
Anak yujiem yang ikut kolab jjk x tomoro ada ga yang mau trade ke badge yuji/keychain geto? Nanti sender ketuk dmnya ,0;;;;;;;;;;;;;
yujiem info rekomendasi tempat nyuci sepatu yg bisa ngilangin kuning dimana ya?,0;;;;;;;;;;;;;
penyakit kalau di rumah b aja tampa chatan tp klo ketemu kerasa naksir itu penyakit apa ya luv,0;;;;;;;;;;;;;
Knpa yah orang2 di bumi ini tdk mw mengalah. Sdah tau ada orang mw nyebrang masihh aja nyelonong. Pdhal yg nyebrang sudah membri gestur PAHAM spt Kak Gem. Kalo g mw ngalah naik anjing aja naik anjing naik anjing juga enak. HHHH lama-lama gw gulung ni bumi yujiem,0;;;;;;;;;;;;;
yujiem guys sharing dong UTS sm UAS kalo di UGM kyk gmn ya? ku baru intake class feb bsk pengen tau apa ada yg online jg atau full offline? trs ada yg kyk pengganti ujian pake tugas besar gt kah?,0;;;;;;;;;;;;;
Yujiem! Halo sender adalah maba. Tadi ujian sender gak bisa jawab 5 soal dari 60 soal. Uts kemarin sender di matkul itu udah dapet D. Sender takut ngulang matkul dan ngecewain Papah yang udah keluar biaya banyak buat sender hidup di Jogja:(,0;;;;;;;;;;;;;
luv gamungkin orang zaman sekarang ga pernah pacaran dan aku 2005-2024,0;;;;;;;;;;;;;
info yujiem! adakah cowo agro atau non soshum angkatan 22 yang berminat untuk join tim pengusung kkn di pulau jawa? untuk lokasi pasti udah ada yang fix kalau ada yang minat leave a trace yaa nanti sender dm info lengkapnya. tia!,0;;;;;;;;;;;;;
kulak pliss aku lg burn out skripsian mau open order dimsum aja ada 3 macem saus (thailand chili oil bolognese). minimal cobain dimsumku sekali seumur hidup approved by pacarku ready hari minggu yaa https://t.co/KFgkEmxuwz,0;;;;;;;;;;;;;
INFO OPER KOSS!!! fasilitas lengkap kamar depan dapur km dalam ada kipas angin isian komplit daerah pogung kidul deket mcd oper mulai dr 28 desember - 10 februari untuk harga bisa diobrolin nnt sender ketok dm nya,0;;;;;;;;;;;;;
dear kating asp adakah yg punya buku akuntansi manajemen dan boleh dipinjem? sender butuh bgt pliss kalo ada rep aja ya luv nnti sender dm,0;;;;;;;;;;;;;
Ugm_fess preloved motor beat cbs 2022 Pemakaian pribadi cewe pajak hidup service lancar 2 bulan sekali. Diju4l karna udah kelar kuliah. 14jt bisa nego,0;;;;;;;;;;;;;
Kulak Permisi siapa tau ada yang butuh bantuan untuk jastip barang apa makanan dll bisa hubungi akun ig ini ya @jastip_ugm @jastip_ugm,0;;;;;;;;;;;;;
️: Sabtu 7 Desember 2024 ⏰: 18.00 : Auditorium Soegondo FIB UGM : Rp15.000 Dapatkan tiketmu sekarang!! 081344133391 (Sheren),0;;;;;;;;;;;;;
 Hari ini sungguh berat. Sudah saatnya dia menemui ajalnya. Berhasilkan Solange dan Claire mengakhiri penderitaannya? Ataukah rencana yang mereka susun sedemikian rupa akan hancur berantakan? Ayo tunggu apa lagi?! Jangan lewatkan kesempatan ini! (cont),0;;;;;;;;;;;;;
yujiem! PANGGUNG EKSHIBISI IT'S COMING Siap-siap terpukau dengan pertunjukan yang menegangkan The Maids ! Dalam pertunjukan ini Anda akan diajak menyelami dunia batin dua pembantu rumah tangga yang terjebak dalam dinamika kekuasaan yang rumit. (cont) https://t.co/2abnEt34y7,0;;;;;;;;;;;;;
Beli ini buat dipasang di almet yujiem yay or nay? https://t.co/nXHrT3cV8H,0;;;;;;;;;;;;;
yujiem! guys aku punya tiket gelegar musik prambanan buat besok sabtu. ada yg mau beli ga ya??,0;;;;;;;;;;;;;
kagama ugm_fess yg masih cari pekerjaan yuks berteman siapa tahu saling bantu dan memberi semangat ,0;;;;;;;;;;;;;
INFO MOTOR HILANG Telah hilang motor W175 nopol BH 3190 NX di sekitar Jalan Dumung Karanggayam Depok Sleman pada tanggal 3 Desember 2024 pagi hari tanpa jejak. Jika melihat motor tersebut mohon segera hubungi nomor tertera sekalian pukulin orangnya. Yujiem! https://t.co/kiblrdCOMO,0;;;;;;;;;;;;;
misi yujiem adakah yang minat ngisi tenant makanan di GIK 14 Desember besok? boleh rep dikomen yaa,0;;;;;;;;;;;;;
Adakah Warga yujiem yang mau upgrade iphonenya dan menju4l iphone lamanya?,0;;;;;;;;;;;;;
halo warga yujiem! adakah yang bersedia menjadi responden kuisioner kelompok ku? aku butuh 90 responden lagi gusy T___T kalau ada yang bersedia dan sesuai kriteria rep di bawah ya!! terima kasih https://t.co/TL82GnzO9T,0;;;;;;;;;;;;;
halo ugm_fess ada kah yang gigi depannya berlubang/patah/berubah warna kehitaman dan ingin dirawat tambal gigi dengan koas? reply yaa nanti sender dm (sender pp-nya tab). thank youu,0;;;;;;;;;;;;;
luv! Farhan nugroho dtedi 22 aku naksir kamu tapi ga berani bilangg. Semangat yaa UAS nya,0;;;;;;;;;;;;;
luv (titipan) Dicari mas mas jomblo Pascasarjana katolik atau Kristen yang mau berkenalan dengan cewek Pascasarjana katolik berusia 22 tahun ini. Siapa tau cocok dan nanti pas wisuda S2 bisa foto bareng mwehehehe,0;;;;;;;;;;;;;
yujiem aku mau oper kos satu bulan tapi nanti langsung bisa dilanjut sendiri untuk bulan kedepannya bisa ditempatin mulai 9 Januari 2025 letaknya di daerah kuningan deket bgt sma ugm klo ke wisdom tinggal melangkah. Fasilitas: - ac - ⁠km dalem - ⁠dapur dan kulkas,0;;;;;;;;;;;;;
Alumni yujiem yg skrg masih job seeking kalian hari2 ngapain? Rekomen aktivitas dong udah kek orang linglung hopeless bingung ini kudu ngapain lagi. Selain ikut course yah tp,1;;;;;;;;;;;;;
luv buat hiasan meja belajar punya kalian ada apa aja pap dong?,0;;;;;;;;;;;;;
up guyss yujiem ayo bantu abisin barang kost sender pls boleh nego tipis kok rep aja yaa https://t.co/IrhxnjpUCF,0;;;;;;;;;;;;;
kulak gais ada yg mau ga ya? sepatu lapangan merk cladico uk 39 45k aja dgn kondisi seperti pada gambar. baru dipake beberapa kali dijual krn kegedean dan udh ga ada kulap lagi. https://t.co/5T2W5e7BU7,0;;;;;;;;;;;;;
yujiem kakak kakak gimana sih caranya punya tim kkn yang solid bahkan setelah KKN selesai. iri juga ada yang sampai sekarang masih sering kumpul sama tim KKN nya,0;;;;;;;;;;;;;
kulak! cushion somethinc refill alter baru dipake 1 kali buat trial di muka. dijual karena salah undertone. 60k aja guys beli 91k. kl minat rep yaa nanti sender dm thank you!,0;;;;;;;;;;;;;
aloo warga yujiem! UAS gini rasanya pengeluaran banyak buat self reward ngga sii? Temen yang suka self reward boleh minta tolong isiin kuisioner aku untuk keperluan tugas akhir ya linknya ada di reply makasi banyakk SEMOGA KITA SEMUA BISA SELF REWARD TERUS️️️,0;;;;;;;;;;;;;
yujiem lg stress bgt tb diberhentiin jd penerima kipk krna ada yg laporin. jujur gatau hrs gmn ngejelasin kondisi ekonomi ortu selama kuliah ak gadpt sangu pdhl yg ak tau mostly pada masi dpt sangu dri ortu. tp cuma krna branding di sosmed orang pda menilai sendiri,2;;;;;;;;;;;;;
ugm_fess Guiss ada yang berminat jadi volunteer input data buku di rumah literasi ga ya? Lokasi kaliurang. for more information bisa hubungi WA +62 895-3208-63407 dibutuhkan segera. (titipan),0;;;;;;;;;;;;;
ugm_fess sender seneng banget jadi anak fib! bisa cosplay ke kampus pake wig yg warnanya ngejreng pun malah dipuji sama dosen. dengan catatan kostumnya tetap tertutup dan sopan!,0;;;;;;;;;;;;;
yujiem! aku tuh sering bgt ngerasa sesak napas klo napas tuh rasanya gk plong + napas berat/pjg kemarin udh sempet ke dokter dan cek katanya paru2 ku aman2 aja malah diketawain sm dokternya :') itu ada faktor lain yg mempengaruhi kah? btw aku bukan perokok ya tia!,0;;;;;;;;;;;;;
warga yujiem! ada yang bisa editin pas foto? ganti warna jilbab sama hilangin kemeja. Drop fee dan open dm ya nanti sender dm,0;;;;;;;;;;;;;
yujiem alumni kalo mau ke psikolog gmc bayar berapa ya?,0;;;;;;;;;;;;;
ugm_fess yg pernah ikut pkm rate dong sbrp worth it?? pgn nyoba taun depan sblm jd gamatu hiks,0;;;;;;;;;;;;;
kenapa kkn tuh gak plotingan/random kayak ppsmb ya? yujiem no salty ya gusy,0;;;;;;;;;;;;;
Mas F tf'21 semangat UAS-nya yachhh luv!,0;;;;;;;;;;;;;
Wts meja belajar 250k (bisa nego) dulu beli 295k dan masih ada kuitansinyaa. Dijual karena mau pindah ke kost yang isian https://t.co/g2Py4j7KtP,0;;;;;;;;;;;;;
yujiem malam-malam enaknya mutualan mutualan yuk reply aja ya jangan lupa difollback kalo ga difollow berarti dah mutualan,0;;;;;;;;;;;;;
ugm_fess hai! adakah yang minat menjadi tim pengusung di Temanggung diutamakan selain cluster soshum ya! untuk periode II 2025,0;;;;;;;;;;;;;
yujiem yg pernah/sedang parttime di ditmawa aku mau liat contoh surat lamarannya sender bingung formatnya mau dibuat kayak lamaran pda umumnya atau gmn,1;;;;;;;;;;;;;
katanya FMIPA yujiem! fakultas alim ya? tapi tadi ada tuh yang uas kimia dasar nanya jawaban ke temen terus sama temennya ditulisin jawaban di kertas wkk,0;;;;;;;;;;;;;
luv mari bersua saat senggang https://t.co/RvSMZJZJ5w,0;;;;;;;;;;;;;
